x_target,y_target,end_effector_x,end_effector_y,error_m
1.0,0.6,1.098772053936012,0.6370205013426327,0.10548192337267236
1.0,0.6,1.0615660934486457,0.6127229820922111,0.06286698764730263
1.0,0.6,0.9895669001432841,0.6041641936398271,0.01123343586309115
1.0,0.6,0.997695246492054,0.5895745202056409,0.010677196152313492
1.5,1.789,1.507647116480631,1.7855810928906886,0.008376593358307396
2.8,0.0,2.803589539092432,-0.007658557073763839,0.008458030938001938
1.1,1.2,1.1110473243868682,1.198489754167078,0.011150077066305318
1.3,1.8523,1.3026585308553555,1.8493388192857851,0.00397949463262807
1.5,1.2,1.5036995864413143,1.1904071553866418,0.010281517767955845
