x,y,radius,angle,sin_theta1,sin_theta2,sin_theta3,cos_theta1,cos_theta2,cos_theta3,theta_sum,U
2.80295945888461,0.6088587577300362,2.868325419999493,0.21389707105917902,0.5889072859790839,-0.8171061457168292,0.6949011379674219,0.808200599183612,0.5764872475881735,0.7191052832872125,0.4416153480822159,1.2046362094594083
0.3464048250089401,-1.1586269476334512,1.2093025703155857,5.002908575988266,-0.13470504713225978,0.9999499391341492,0.9773071013784,-0.9908857402733655,0.010005959504780454,0.2118273579954905,-0.08833470695187007,-1.869148537301781
0.9000813693696367,-2.61604444847766,2.766556528953837,5.043764019608851,-0.994468664614784,0.1612247961024581,0.5411766831068047,0.10503368554558257,0.9869177093971517,0.8409089116316446,-0.7318012142826018,-4.267064100190227
-2.6432443140792676,-1.2593237926080119,2.9279065761292666,3.586207990295599,-0.6554332940422585,-0.5094630743936146,0.42951286556119533,-0.7552530682234361,0.8604925193337861,0.9030607389967801,-2.517443887222197,-2.1996194506314204
2.669703863527108,-0.8088183724370356,2.7895350649388266,5.98901345591058,0.062306492657204234,-0.430446584423668,-0.16026928230591342,0.9980570629842553,0.9026160523489476,0.9870733291651372,-0.5436040645189641,-0.6629028300634112
1.1792686652535742,-2.5574919142927537,2.8162811430185304,5.144438180591928,-0.9728613765691903,-0.11624805962314086,0.8546984179953985,0.2313887248331261,0.9932202115512222,0.5191248542269605,-0.42883328966654344,-4.129804559818835
1.1792686652535742,-2.5574919142927537,2.8162811430185304,5.144438180591928,-0.9153371893798631,0.37836366243987146,-0.6967640546533176,0.40268825378718553,0.9256570309488753,0.7173003918464486,-1.5391928425902097,-3.8304818529490614
0.4285965679991122,-1.7996364991551088,1.8499693368247685,4.946190891983206,-0.6828576821408696,0.8514544492185359,0.9855517679702547,-0.7305514259387897,0.5244285660659227,0.16937447461381333,0.029428411418068734,-3.162644128984681
-2.4901916498102445,1.5329689940485884,2.9242175687692957,2.58977942019709,0.7261014488341625,0.5395105239888619,-0.5241720339570358,-0.6875875842399498,0.8419788563291026,0.8516123994032403,2.347070780510178,2.5326199656718966
-2.295724710630959,1.1040089352061957,2.5473884030545317,2.693343262380542,0.21088019266771452,0.38526243381778824,-0.981269024285907,-0.977511915191026,0.9228070530120553,0.19264241998320114,1.9476675028254418,0.7191154625434815
-2.295724710630959,1.1040089352061957,2.5473884030545317,2.693343262380542,0.9167780451518045,0.9186241103672971,-0.2469198065562821,-0.39939706549702625,0.39513256490941356,0.9690359173581794,2.896739238752362,2.406181799789273
1.227597051419168,-2.4331506403958976,2.725292013622027,5.179653874265593,-0.619003523646265,-0.17297386188146988,-0.8564339727372785,0.7853882082852454,0.9849264150716084,0.516256574138715,-1.8696436556344513,-3.1436338845107246
1.227597051419168,-2.4331506403958976,2.725292013622027,5.179653874265593,-0.9451206936868735,-0.3533753126246617,0.9581565466039872,0.32672140175513936,0.9354816344682683,0.28624470685048703,-0.31864948553598094,-4.018841386385078
2.142423559262878,0.8703136757963194,2.312449913308982,0.38586428183162363,-0.40265962969293245,0.9946174427995045,-0.4194937113867569,0.9153497815674347,0.10361535831610318,0.9077582421035704,0.6196865650325512,0.5867926485836225
2.142423559262878,0.8703136757963194,2.312449913308982,0.38586428183162363,0.9202447870744407,-0.8150614408997501,-0.44913890819651314,0.3913432404709672,0.5793745313339406,0.8934619416315639,-0.24993103860244537,2.4982398072689795
-1.4607573780376708,-1.8995593085731224,2.3962757947027487,4.056839585731797,-0.26810691770499534,0.9512661130065331,-0.6216513693605673,-0.9633891636710094,0.3083711760937487,0.7832940539619406,-2.2836983250963896,-2.54717469253848
