x,y,theta1,theta2,theta3,sin_theta1,sin_theta2,sin_theta3,cos_theta1,cos_theta2,cos_theta3,theta_sum,U
-0.9815241661412802,2.3467025234478043,1.1660004597469786,1.3048184056286822,-0.2664665301668361,0.9191828102283275,0.9648359128318768,-0.26332432326303784,0.39383113307705186,0.2628529271472529,0.964707365359083,2.204352335208825,35.64276320507406
2.0992192185831478,0.22928744801003298,-0.6039133141527663,0.4430498010334786,1.4384670863046023,-0.5678679392244051,0.4286967924550758,0.9912572551043768,0.8231196775688376,0.9034484269390974,0.1319433749869102,1.2776035731853146,-11.588187923447814
-0.020881464480088985,1.9473300604927035,0.36410103856264575,2.1292149475219015,-0.7636520491825893,0.3561094091200073,0.8480940581160035,-0.691563981759629,0.9344442673248091,-0.5298457026232533,0.7223152076017557,1.729663936901958,22.461931878151336
1.0285728276570096,1.0259809826128539,0.23161785021689285,2.4300665503738643,-2.3203649525756536,0.22955247087774142,0.6529903500127311,-0.7319828421749212,0.973296287424299,-0.7573662276536042,-0.6813230648976478,0.3413194480151036,14.065511562127725
2.044074006437173,-0.06057587486975202,-0.912477271025193,2.0210613817643406,-1.2739592273286733,-0.7910217301565443,0.900331780947607,-0.9562664100261761,0.6117880535121188,-0.43520418680857165,0.29249709922604233,-0.16537511658952564,-7.036352003244619
0.9095113416128692,2.048719322742496,1.1482207984921482,0.9096787896875864,-1.8021288246079716,0.9120357144699882,0.7893065575004605,-0.9733617511469687,0.4101107844610017,0.6139993145653928,-0.22927472910049798,0.255770763571763,36.6121317835038
0.17765562208557828,2.6330267246398855,1.2081699237164356,1.014407379559495,-1.095750813596314,0.9349683827078102,0.8491677242621629,-0.8892719057665462,0.3547310577560719,0.5281232584079396,0.4573789212615016,1.1268264896796167,39.05807199569817
2.4607098794120343,0.39657623875201864,-0.5058917521365178,0.5787080590283851,0.8686328530272935,-0.4845876865608019,0.5469428193673894,0.7634466503381503,0.8747426901858911,0.8371699662209886,0.6458708942872857,0.9414491599191608,-6.848707074663951
1.327020457282363,-2.15268817430908,-1.5390729744484744,0.2902648916658709,1.0427701899506374,-0.9994968566558184,0.28620604588607235,0.8638032426968077,0.03171803170340772,0.9581680955334818,0.5038292944107953,-0.20603789283196594,-39.47490935417072
-0.3110580786591137,-1.7417816794886656,-1.2709685808935829,0.094487316424157,-2.1024079481621056,-0.9553873795190752,0.09434678435995864,-0.8619912220386563,0.2953556416520168,0.9955393936359,-0.5069232023968759,-3.2788892126315314,-36.34531931435221
0.7177358242446581,2.7356145473622178,1.4899933247887844,0.1169145130993013,-0.774537048836256,0.9967372132749965,0.11664834426525296,-0.6993852583264026,0.08071510188802386,0.9931732798359887,0.7147448918570254,0.8323707890518297,42.77777785207591
1.8925220044388593,2.032026994051119,0.5927011918936285,0.7843131944776227,-0.8624674362760612,0.5586035206842217,0.7063391762684745,-0.7594501021753578,0.8294348115911173,0.707873553728611,0.6505655557327321,0.51454695009519,30.553279328071433
1.1323017070096508,1.2246401305623702,-0.8035472801231394,2.2351089164318685,-0.1647858602159098,-0.7198229862666917,0.7873407720153911,-0.164041095812494,0.6941576682873294,-0.616518052227352,0.986453505688249,1.2667757760928193,1.5989965737902399
1.5644671950468825,1.329140863449601,-0.15798661133641834,2.0066338834433384,-1.2961389901838047,-0.1573302128197351,0.9065167691720505,-0.9625181903169663,0.9875460516523251,-0.422169808501114,0.271217133140501,0.5525082819231153,12.866375426223062
-1.1408052694321211,0.240129023894796,1.3330547806133164,2.9743308627014606,-1.3542645784208294,0.9718723375911495,0.16648298100395606,-0.9766484536415281,0.23550830011936863,-0.9860443281293374,0.21484365943544162,2.9531210648939483,11.229586508452835
2.2941675569288345,-1.0366125585217596,-0.22047717580108106,0.34810077482403384,-1.3658140478527825,-0.21869527286526755,0.341113109796485,-0.9790645917911991,0.9757932043350098,0.9400222584199649,0.20354980987643473,-1.2381904488298296,-8.126794263449089
2.2116329666147427,-1.2168993083213198,-0.4654768173097832,0.6411102157394913,-1.406512285623971,-0.44884894004829856,0.5980855724692007,-0.9865357004253135,0.8936076482537059,0.8014322479188047,0.1635460540225175,-1.2308788871942626,-13.06118808947102
1.9424590641302557,-1.705180831955842,-1.4546490667266743,0.8836949940913266,0.39861898963320286,-0.9932624862936903,0.7730878818191576,0.38814597658454886,0.11588629479656622,0.6342989255740296,0.9215979062808394,-0.17233508300214484,-33.15338968159325
1.5468959764470385,-0.4408199920609528,-0.8342769406613627,2.2543889479809236,-2.179775589479702,-0.74081101669807,0.7753086904389442,-0.8202323379396126,0.6717135085278334,-0.6315824843437707,-0.5720305164920112,-0.7596635821601412,-6.99809540942289
-0.956586020475924,1.3292990141588028,0.6155499427730744,1.8518659004749989,0.5461907197008897,0.577407613670302,0.960759305921253,0.5194359396657949,0.8164560292358476,-0.27738340989632415,0.8545093940873398,3.013606562948963,23.972885053814196
2.439175589962863,-0.5140406332633762,-0.9941457237189854,0.8826253889713722,0.5621608449202338,-0.8382935042644988,0.7724089903426162,0.5330157432786262,0.5452192226141213,0.6351254613364985,0.8461053228866567,0.45064051017262063,-20.06043608291097
0.6999826300988161,-1.9221332622161598,-1.0501138200193838,0.6729913818804967,-2.0079338355110634,-0.8674798535214779,0.6233279150657945,-0.9059672028610495,0.49747231454057345,0.7819605554628248,-0.42334787981059496,-2.3850562736499503,-30.060517989108483
-1.4357224791359646,0.469930361724086,1.0428906948329444,2.4439582214183933,-0.28973197737775847,0.8638639503146589,0.6424066003612988,-0.28569538380079873,0.5037251982447896,-0.7663639865052627,0.9583204827587243,3.197116938873579,15.933944030466263
-1.4055109676390045,0.9823970271197384,0.9664404845589978,1.9536005497311462,0.28180292036681376,0.8228682994702058,0.9276208418998856,0.27808790489886626,0.5682321371825177,-0.37352319027464337,0.9605556293879908,3.2018439546569577,23.11901798415829
0.2650278569413497,1.1648549683091076,-0.936157230627012,2.619262974163206,0.10518689680113891,-0.805285724075943,0.49890052811926067,0.10499303447605564,0.5928869222705829,-0.8666592542875907,0.9944729572550024,1.7882926403373332,-0.3378960348077289
1.3508989334829153,-0.6730206060073406,-1.0578568073298737,2.3981048426188885,-2.2273685153009066,-0.8713057326011423,0.676859443853732,-0.7920892352170165,0.49074058354326744,-0.7361122830560679,-0.610405310800391,-0.8871204800118919,-10.845744878514731
1.6252571660329918,-0.91480301071419,-1.007425163637818,1.936330721637006,-1.9847341069176596,-0.845459584652368,0.9339328759293659,-0.9155440805045633,0.5340394093317884,-0.35744843440460566,-0.40221764836100093,-1.0558285489184716,-13.217557536998033
2.1966940657989324,-0.5624436831330394,-0.8404629360098974,1.650842339886274,-1.3832426117482097,-0.7449520327450337,0.9967980281252882,-0.9824632990221037,0.66711803221697,-0.07996055981255579,0.18645607009321108,-0.5728632078718332,-10.26692219901657
-1.2270160456668364,2.501596096390794,1.5459492209749892,0.9317099608189872,-0.4240344042921851,0.9996913265473778,0.8026410411171243,-0.411440894571138,0.02484454921998062,0.5964623702417603,0.9114364433543908,2.053624777501791,37.92938610213332
1.127581342528893,-1.5868201661761256,-1.0852657295401391,1.3370519564666663,-2.135215809726378,-0.884427455711676,0.9728059391814817,-0.8448992761126415,0.46667769989937524,0.23162168441930314,-0.5349254277227194,-1.8834295827998508,-22.691812494696833
1.9712832414328596,-1.3959630440807287,-1.306716491827491,1.551136979282111,-0.9821696461047715,-0.9653330920239239,0.9998067612515421,-0.831703956616621,0.2610211130225491,0.019658081180568464,0.5552193517415056,-0.7377491586501514,-23.41307209801945
0.8882479072455318,2.2332233936614188,1.4110727764599567,0.3945734453205217,-1.528717352275339,0.9872712891157878,0.3844144453088009,-0.9991148105759127,0.1590452818779944,0.9231606221226764,0.042066557832298,0.2769288695051393,39.864931887679546
1.8579140527006746,-1.9282647154718395,-1.4641196794074556,1.0972160813934466,-0.24597244719906275,-0.9943154403332296,0.8899411334936025,-0.24349961727714214,0.10647443409070416,0.4560754092429474,0.9699009930842866,-0.6128760452130717,-32.485717696632506
1.5758840750122007,0.8516889316077276,0.2949656491665211,1.5811105577470257,-2.2797298029705537,0.2907069830010526,0.9999468087914906,-0.7590566407969555,0.9568121289126856,-0.010314048076010843,-0.6510245894450084,-0.4036535960570069,19.23761896208893
0.8278538283874959,1.7179183190202973,-0.25254608933791434,2.0597180441254053,-0.3302685672352288,-0.2498700922690421,0.8828398133095153,-0.3242970926820788,0.968279369288358,-0.46967421052855357,0.9459552820709609,1.4769033875522621,13.06115261179976
0.23776655767294685,2.0949473110083097,0.29617487587694846,1.4104923307778618,0.48684095492834656,0.2918637729621283,0.9871788056595184,0.4678362152196136,0.9564598988103533,0.15961831241009505,0.883815181884192,2.193508161583157,25.72167230938167
2.638441122611601,0.6746517422020636,0.3233873004936376,0.4127815567988105,-1.0561852750269767,0.3177800954317574,0.401158806324095,-0.8704842270227486,0.9481644429883369,0.9160085218537146,0.4921963129733988,-0.3200164177345286,16.13097396385205
1.8946492378488469,-1.415589878124471,-0.5760233118389558,0.7034133540373622,-1.6340253252146881,-0.5446932612090627,0.6468246064541984,-0.9980017127596017,0.8386353505507836,0.7626387929323891,-0.06318687623946535,-1.5066352830162817,-16.384031139978333
2.212004795371742,-0.7949367391317029,-0.18160320070715863,0.5316780310857984,-1.6275821579732948,-0.18060664157860393,0.5069804458734867,-0.9983881179022323,0.9835554082092669,0.8619575555106647,-0.056755317210269315,-1.277507327594655,-4.078149951123035
1.0794654988282932,-2.706169220925657,-1.394823751006516,0.543414360190611,-0.4713761679167272,-0.9845567398442615,0.5170615154812097,-0.4541128038189894,0.17506577628776923,0.8559482397950676,0.8909441965733073,-1.3227855587326323,-39.96994172466109
1.365154013161733,0.7787291083409525,-0.38712516105731876,2.4990041194507833,-1.808123927794851,-0.3775278831317188,0.5992696905401793,-0.9719697418489733,0.9259982167683063,-0.8005472115995894,-0.23510597808231098,0.3037550305986134,4.821226002625306
1.4466282943193087,-1.5687452819611667,-1.477370227383245,0.33142932776364453,1.4907234229565094,-0.9956389554507504,0.32539490151532685,0.9967958775657052,0.09329024809131278,0.9455782136173775,0.07998736442723663,0.34478252333690884,-36.16700656866857
2.055716422357931,1.4492305476184897,0.5028576002274057,0.8873157243655666,-1.4066068405401153,0.4819313578554402,0.7753794346590791,-0.9865511600985878,0.8762089741126894,0.6314956312657808,0.16345277149112677,-0.01643351594714293,26.21437966410766
-1.558515418343179,1.3631704889197156,1.2094380515493857,1.5100375239612143,0.40405570073006647,0.9354174751310328,0.9981547517087268,0.39315067710365814,0.3535451134147999,0.06072142654195507,0.9194740589559529,3.1235312762406666,29.058326696732088
-0.8327308744890966,0.7209537088820619,0.29336515719295586,3.0125271910590095,-0.801988395255324,0.2891752411885781,0.12870743440320334,-0.7187400001913263,0.9572761774344579,-0.9916826086653658,0.6952789455498939,2.503903952996641,7.605357891260892
1.744071062333544,-0.7782901109328799,-0.46474173418446196,1.1916878130698625,-2.194633581009915,-0.4481919429374373,0.9289949370132423,-0.8116428905378483,0.8939373480764549,0.3700924303518811,-0.5841539336847492,-1.4676875021245144,-6.091402921855466
