tau1,tau2,tau3,q1,q2,q3,dq1,dq2,dq3,ddq1,ddq2,ddq3,G1,G2,G3,Cqdot1,Cqdot2,Cqdot3,M1,M2,M3,M4,M5,M6,M7,M8,M9
-3.113800424,-1.394025361,9.321241616,-2.8832879784763743,-1.8925126946554676,11.746317322142168,-0.05467162093950144,-14.196704000528426,30.07743617252974,-119.61184190931436,-54.37739240349815,409.8883863064803,-18.98761081343379,4.72375819056273,3.7912803472933545,358.42730062130715,17.310427683359592,-74.25279675495881,2.8742251677573414,1.4532037048469895,0.23640558433306763,1.4532037048469895,2.382182241936637,0.6910911209683187,0.23640558433306763,0.6910911209683187,0.35
1.244636845,-4.822708137,-5.166485718,-2.16399740353239,-0.29493817899477454,0.9697065468555686,-1.7485959075136321,-2.322360342534481,2.489118083714488,4.174744809624723,13.874633098780075,-75.67405718825178,-24.727631311237662,-11.017713076676948,0.3996440652252374,11.868441669339015,5.4239887788826415,7.788973221199809,8.26685359157982,4.0911975818513815,1.0231966243062716,4.0911975818513815,2.2655415721229426,0.6327707860614713,1.0231966243062716,0.6327707860614713,0.35
7.762366413,-5.482611432,-7.508905883,-2.720971158570478,0.9111754418869149,-3.2009443627795484,-2.0337401471995835,-3.073502751724921,-2.543943401446944,25.145100450549,-57.617197709443836,-13.316147868221478,-24.428979205167,-2.041692420669328,1.4417980197942781,-6.508945332966423,2.3838836371745984,-0.7825631089907219,4.231600811088482,1.2916808034019975,-0.4784255593687048,1.2916808034019975,0.7017607957155133,-0.14911960214224335,-0.4784255593687048,-0.14911960214224335,0.35
-4.23338486,1.722461296,1.081810043,-1.9389177740647814,-0.6529304872864911,-0.902133945284039,-1.513247281835255,-4.173358251491966,5.17340674532399,-23.8519189867592,48.04701536831421,11.140954218260779,-25.97610400376792,-17.150454882683494,-4.603590983553758,13.784949657791858,-15.815062356181565,-13.831645784323982,7.06858889797293,3.519262937714239,0.667834111383492,3.519262937714239,2.3199369774555487,0.6599684887277742,0.667834111383492,0.6599684887277742,0.35
6.194215518,1.20951904,-4.231575711,-2.3791533804925975,0.5671805135291484,-1.187443836067537,-2.942340058431018,-0.03627725281783237,9.158120447414932,26.672355573196395,-64.77680129624557,47.90430315862277,-26.105453759264883,-8.370116907408828,-4.85550861531952,22.001906393559665,18.053970355806978,-6.630136022503481,7.768014483718494,3.7460231012287766,0.9438785737666673,3.7460231012287766,2.074031718739059,0.5370158593695296,0.9438785737666673,0.5370158593695296,0.35
-1.742073146,6.362419419,2.530129248,-2.582842962876423,0.7948058779339501,-1.871123235139243,-1.3587455451729953,-0.5340211034165889,-9.281055506930317,0.5871712922680203,-40.690858023629715,49.75116249942751,-28.22938521615655,-7.434181658306278,-4.262568554889805,110.19970687618451,59.085788090084506,-2.52362750902072,6.330010586590339,2.692089044127796,0.4393702990099343,2.692089044127796,1.4041675016652533,0.20208375083262664,0.4393702990099343,0.20208375083262664,0.35
9.181552854,-2.611911778,1.05223021,-2.2508865330421,0.9022824095153276,-0.6675097265202714,-2.333589453119061,-0.32872281331823155,4.286353327458499,24.720592518838302,-56.57323010489164,46.48812684906341,-14.292948723955037,1.1299203578649761,-2.1128015687972748,-2.9839908336389356,5.666064806562272,-1.5604334131622706,7.667394337952738,3.9013799983755773,1.2289664520871582,3.9013799983755773,2.4853656587984174,0.7426828293992087,1.2289664520871582,0.7426828293992087,0.35
1.878484032,6.965824166,-7.090529236,-2.1044832700091254,-1.2584935468202485,-11.416930130396137,4.8327455723452415,0.08776840647804202,-31.851660210114698,-57.7261561884567,388.71988537334676,-465.69126679022384,-29.772022633004077,-17.295884899901495,-2.9400125808012456,-280.4579165413506,-354.48741332574826,9.775936363726492,6.374810209479592,3.066904146229736,1.051528844218193,3.066904146229736,2.10899808297988,0.55449904148994,1.051528844218193,0.55449904148994,0.35
-1.869793265,8.199179233,-9.138662229,-3.6419282591479187,1.7527517104624328,-15.72237406613479,0.7993665145933765,-12.938033228029907,-30.7143424559628,-292.59803734262147,216.11173918975334,29.79668822598238,-24.522604793264147,-3.0038396952876805,1.602376122464833,676.4186973112405,-11.54209902574739,0.7466392348932064,2.6740065906245576,0.5120552121898883,-0.0665671719483838,0.5120552121898883,0.7001038337552183,-0.14994808312239083,-0.0665671719483838,-0.14994808312239083,0.35
6.454125604,-1.692319253,6.596079706,-3.801721482008147,2.3351211312650064,6.363173563065416,-4.332857711440996,-1.1115055672908443,9.274094225272478,26.06680213115405,-48.323940041628774,76.77684130773923,-16.94382684152344,2.428795322084983,0.8983243827319515,-9.804774241381779,27.16103613366184,7.419358835619632,2.223138352567825,1.2849704986644965,0.4746438261799105,1.2849704986644965,2.6968026447611675,0.8484013223805837,0.4746438261799105,0.8484013223805837,0.35
-9.800908784,-2.699076845,-8.427399257,-2.653383730927569,-1.9724489178808722,-5.5648636915889,-6.1793960746904215,6.512424886680643,-10.971570533078713,13.063164448855625,84.30541312841233,-168.92391884379873,-26.467197382187923,-4.8073459510879655,-3.5352593332650444,-54.13968170515753,-108.06835473196043,-18.106655982920365,3.9414944709663096,2.0222029208161794,0.8821571560466906,2.0222029208161794,2.4529113706660484,0.7264556853330243,0.8821571560466906,0.7264556853330243,0.35
3.052291527,-4.523018028,4.053041413,-2.1694427530616487,-1.2003298968661924,9.15116408832132,-0.07560900207830434,-4.896636260407487,14.106625043482445,9.488004019823775,1.7886511693676082,-5.36551970289694,-23.853711519074167,-10.033265704196927,4.300317112376147,-14.891721394057214,-7.9377361760745195,3.3431085425684453,4.076648893443958,1.2319241109113874,-0.17975094026387928,1.2319241109113874,0.737199328378816,-0.13140033581059202,-0.17975094026387928,-0.13140033581059202,0.35
8.876028539,-7.463657955,7.295565908,-3.489463983478973,1.8061156845288915,6.233632684577165,0.649336728618078,0.13485409936700415,6.088926077392664,24.8769028174579,-57.41573743749661,108.0035957320285,-25.500317724593685,-2.4443529534901294,-0.7916452493177281,-22.133560893757622,1.9769360353700303,0.19196184670046085,4.164611728027414,2.2566921240120577,0.7570361944282713,2.2566921240120577,2.698772519996701,0.8493862599983506,0.7570361944282713,0.8493862599983506,0.35
